country,crop_type,disease_name,avg_disease_probability,avg_yield_loss_percent,avg_economic_loss_usd_per_hectare,avg_food_security_impact_score,records
Ethiopia,Guava,Guava Root Rot,0.5924815789473684,41.894473684210524,14413.284473684209,59.937105263157896,38
Vietnam,Lentil,Lentil Rust,0.5924361111111112,40.75203703703704,17868.746574074074,56.22768518518519,108
Turkey,Mung Bean,Mung Bean Mosaic Virus,0.5924243902439025,41.13585365853658,18129.028536585367,57.88268292682927,41
India,Cocoa,Cocoa Root Rot,0.5924205882352941,42.08735294117647,14988.19294117647,59.03088235294118,34
Nigeria,Mung Bean,Mung Bean Root Rot,0.5922928571428572,42.67761904761905,19644.42428571429,59.23047619047619,42
China,Rice,Rice Blast,0.5922181818181818,40.92818181818182,18441.98424242424,57.3239393939394,33
Spain,Mung Bean,Mung Bean Mosaic Virus,0.5921933333333333,43.06222222222222,15577.96777777778,59.617333333333335,45
Ethiopia,Barley,Barley Root Rot,0.5921714285714286,42.029999999999994,19342.193928571425,59.25857142857143,28
Brazil,Pomegranate,Pomegranate Mosaic Virus,0.5921548387096774,41.37419354838709,19886.832903225804,57.975806451612904,31
Ghana,Guava,Guava Root Rot,0.5920545454545455,42.99,18393.700303030302,60.31424242424242,33
Argentina,Coffee,Coffee Leaf Rust,0.5920407407407408,41.586481481481485,18959.797962962963,58.79944444444445,108
Germany,Soybean,Soybean Rust,0.5920305555555556,41.911203703703706,18542.722222222223,58.41175925925926,108
Colombia,Cocoa,Cocoa Root Rot,0.592,41.43689655172414,17483.162413793103,58.96344827586207,29
Thailand,Sorghum,Sorghum Root Rot,0.5918864864864865,44.06567567567568,19934.813243243243,60.716486486486495,37
USA,Guava,Guava Mosaic Virus,0.5918846153846153,41.29153846153846,20847.780000000002,58.19615384615384,26
Papua New Guinea,Barley,Barley Root Rot,0.59185,41.96058823529412,21285.548529411764,57.34911764705882,34
Papua New Guinea,Sorghum,Sorghum Root Rot,0.591845,41.257999999999996,19577.40425,57.565250000000006,40
China,Chili,Anthracnose,0.5918296296296296,41.162222222222226,18900.278796296298,57.6837962962963,108
Mexico,Maize,Northern Corn Leaf Blight,0.5918189655172413,43.679310344827584,17265.526206896553,61.98586206896552,58
Spain,Mango,Anthracnose,0.5917981481481481,42.28990740740741,19698.22388888889,58.91731481481481,108
Colombia,Pea,Pea Root Rot,0.591783870967742,42.53032258064516,16812.151612903228,59.30258064516129,31
Thailand,Mung Bean,Mung Bean Leaf Spot,0.5916085714285714,41.681999999999995,18110.589428571428,59.084285714285706,35
Turkey,Chili,Anthracnose,0.591524074074074,41.2725,18621.132592592592,57.92842592592593,108
Argentina,Rice,Rice Tungro Virus,0.5912314285714286,41.93942857142857,17409.345142857142,58.63542857142856,35
Italy,Citrus,Citrus Canker,0.5909861111111111,41.29416666666667,18225.292314814815,57.55694444444444,108
Vietnam,Mung Bean,Mung Bean Leaf Spot,0.5909083333333334,41.114444444444445,18732.49777777778,56.676944444444445,36
Colombia,Pea,Pea Leaf Spot,0.5908775,42.646750000000004,20740.681,59.2285,40
France,Mango,Anthracnose,0.5908574074074074,41.29,18340.531944444443,57.89666666666667,108
Nigeria,Cocoa,Cocoa Leaf Spot,0.5908538461538461,41.612307692307695,20521.222564102565,58.0751282051282,39
Italy,Pomegranate,Pomegranate Mosaic Virus,0.5908177777777778,42.534666666666666,18225.604666666666,58.510666666666665,45
USA,Cotton,Cotton Wilt,0.5907614035087719,42.18982456140351,16571.92105263158,58.67333333333333,57
Vietnam,Wheat,Powdery Mildew,0.590725925925926,42.111111111111114,19261.330555555556,58.21314814814815,54
Nigeria,Sorghum,Sorghum Leaf Spot,0.5906266666666667,40.58566666666666,18202.70333333333,56.833999999999996,30
Iran,Soybean,Soybean Rust,0.5905055555555555,41.9800925925926,17507.97287037037,60.59305555555556,108
Australia,Chickpea,Ascochyta Blight,0.5904638888888889,41.87351851851852,17786.323888888888,60.60490740740741,108
South Africa,Banana,Black Sigatoka,0.5904061224489796,43.928979591836736,17216.481428571427,61.7,49
Argentina,Chili,Anthracnose,0.5903953703703704,41.24851851851852,18058.630648148148,58.0462037037037,108
Kenya,Cocoa,Cocoa Root Rot,0.5902875,41.667500000000004,16815.68,58.876,40
Brazil,Maize,Maize Smut,0.5902833333333333,43.12240740740741,17076.70296296296,59.24222222222222,54
Colombia,Lentil,Lentil Rust,0.5902101851851852,41.759166666666665,17851.28537037037,58.8987962962963,108
Spain,Cotton,Cotton Wilt,0.5902096153846154,42.06173076923077,16293.132692307692,58.535384615384615,52
France,Soybean,Soybean Rust,0.5901861111111111,42.35981481481481,19161.64787037037,59.24166666666667,108
Ukraine,Mung Bean,Mung Bean Mosaic Virus,0.5901828571428572,43.408,17091.297142857144,60.206285714285706,35
Iran,Rice,Rice Blast,0.5901736842105263,41.75368421052631,17541.25605263158,61.22552631578948,38
Argentina,Cauliflower,Cauliflower Mosaic Virus,0.5901567567567567,41.78027027027027,17051.03837837838,58.906756756756764,37
Morocco,Cabbage,Black Rot,0.5901268518518519,43.01203703703704,16986.11212962963,61.51092592592593,108
Italy,Chili,Anthracnose,0.5900453703703703,41.798611111111114,18112.72425925926,58.84046296296296,108
USA,Tomato,Bacterial Wilt,0.5899777777777778,41.085277777777776,17128.654444444444,58.42611111111111,36
Italy,Sugarcane,Red Rot,0.589969090909091,40.66272727272727,17944.43709090909,57.61109090909091,55
Brazil,Lentil,Lentil Rust,0.5898527777777778,41.58990740740741,18591.953055555554,58.64435185185185,108
Canada,Pomegranate,Pomegranate Mosaic Virus,0.5898472222222222,41.630833333333335,15322.434444444445,57.75444444444444,36
Kenya,Pea,Pea Leaf Spot,0.5897405405405405,41.429459459459466,19377.305675675678,58.46621621621622,37
France,Chili,Anthracnose,0.5897296296296296,41.32351851851851,17773.942592592593,57.821296296296296,108
Thailand,Garlic,Garlic Leaf Spot,0.5897242424242424,40.71969696969697,17379.42121212121,58.04272727272728,33
Argentina,Cabbage,Black Rot,0.5897148148148148,40.29657407407407,19087.561759259257,56.739444444444445,108
Italy,Garlic,Garlic Mosaic Virus,0.5895714285714285,40.6825,18412.668214285713,57.088928571428575,28
Colombia,Guava,Guava Root Rot,0.5895310344827586,42.84827586206896,20967.40344827586,59.16793103448276,29
Indonesia,Guava,Guava Root Rot,0.5894410256410256,41.37051282051282,18418.354615384615,57.13282051282051,39
Italy,Wheat,Wheat Rust,0.5893137254901961,41.42450980392157,16928.184705882355,57.624117647058824,51
Italy,Grapes,Downy Mildew,0.5892203703703704,41.217129629629625,20055.703981481478,57.758981481481484,108
New Zealand,Mung Bean,Mung Bean Mosaic Virus,0.5891939393939394,40.42515151515151,16377.042424242425,56.96757575757576,33
Canada,Tomato,Tomato Yellow Leaf Curl Virus,0.5891131578947368,41.87263157894737,17163.41,57.89631578947368,38
Spain,Citrus,Citrus Canker,0.5891120370370371,40.89851851851852,18179.742222222223,57.6875,108
Bangladesh,Mung Bean,Mung Bean Root Rot,0.5890928571428571,41.93964285714286,15340.153571428571,57.207499999999996,28
Morocco,Citrus,Citrus Canker,0.5890342592592592,41.70944444444444,19727.80287037037,60.3775,108
Brazil,Cocoa,Cocoa Leaf Spot,0.5890235294117647,42.491470588235295,17724.722352941175,59.732647058823524,34
Australia,Citrus,Citrus Canker,0.5890166666666666,43.016018518518514,19306.676296296297,61.714259259259265,108
France,Rice,Bacterial Leaf Blight,0.5889333333333333,42.323055555555555,18747.07,59.45111111111112,36
Bangladesh,Guava,Guava Root Rot,0.5889233333333334,42.14833333333333,20176.331666666665,58.19566666666667,30
Brazil,Okra,Okra Root Rot,0.5888232558139536,40.8493023255814,16716.149999999998,57.561860465116276,43
Kenya,Millet,Millet Leaf Spot,0.5888214285714286,42.15976190476191,16874.47,59.00166666666667,42
USA,Pomegranate,Pomegranate Mosaic Virus,0.5887763157894736,41.93921052631579,18009.115263157895,58.58052631578947,38
Thailand,Guava,Guava Leaf Spot,0.5887095238095238,42.02428571428571,19386.287619047616,58.85857142857143,42
Egypt,Cotton,Cotton Wilt,0.5885559322033899,41.72694915254237,16713.814576271187,59.87440677966102,59
Brazil,Sunflower,Downy Mildew,0.5884907407407408,41.99185185185185,17402.71388888889,58.90037037037037,108
USA,Cucumber,Downy Mildew,0.5884898148148148,41.56018518518518,17341.05324074074,57.88074074074074,108
Morocco,Banana,Panama Disease,0.5884666666666667,41.46981481481481,19809.008518518516,60.44481481481481,54
India,Barley,Barley Leaf Spot,0.5884583333333333,43.31,18371.4925,60.228611111111114,36
Australia,Cabbage,Black Rot,0.5884481481481482,42.533796296296295,19126.385000000002,61.398981481481485,108
Indonesia,Barley,Barley Leaf Spot,0.5883297297297297,39.91594594594595,14745.26945945946,54.70675675675676,37
Mexico,Apple,Apple Scab,0.5882944444444445,43.03027777777778,17816.395648148147,61.036018518518524,108
Germany,Cucumber,Downy Mildew,0.588287037037037,41.52879629629629,17664.43814814815,58.51203703703704,108
Ukraine,Banana,Black Sigatoka,0.5882395833333333,41.719375,17871.415624999998,58.35833333333333,48
Italy,Pea,Pea Mosaic Virus,0.5882242424242424,40.79333333333334,20265.056363636362,58.14424242424242,33
France,Rice,Rice Tungro Virus,0.5881954545454545,40.75954545454545,17631.43840909091,57.41386363636364,44
Turkey,Guava,Guava Mosaic Virus,0.5881566666666667,42.79566666666666,20120.99133333333,58.977999999999994,30
China,Okra,Okra Mosaic Virus,0.5881357142857142,41.38047619047619,18173.960714285713,57.67357142857143,42
China,Cabbage,Black Rot,0.5879916666666667,41.23416666666667,16743.208611111113,57.98777777777778,108
Mexico,Eggplant,Phomopsis Blight,0.5879777777777778,43.02824074074074,18907.89787037037,61.33583333333334,108
Spain,Pea,Pea Mosaic Virus,0.58794,41.916000000000004,17634.9405,58.435500000000005,40
Papua New Guinea,Cauliflower,Cauliflower Root Rot,0.587751282051282,41.33846153846154,16973.82076923077,56.26820512820513,39
China,Potato,Early Blight,0.5877392857142858,40.71125,18945.79892857143,57.542857142857144,56
China,Mango,Anthracnose,0.587737962962963,40.90203703703704,18942.090555555555,57.45675925925926,108
New Zealand,Cauliflower,Cauliflower Root Rot,0.5876303030303031,39.868787878787884,20202.247272727273,56.7569696969697,33
Ukraine,Rice,Bacterial Leaf Blight,0.5875967741935484,40.81225806451613,20500.62225806452,56.79387096774193,31
New Zealand,Barley,Barley Mosaic Virus,0.5875527777777778,41.93,17963.32861111111,58.841111111111104,36
China,Barley,Barley Root Rot,0.5874625,41.6734375,16155.495625,57.9346875,32
France,Sorghum,Sorghum Mosaic Virus,0.5874096774193549,42.052258064516124,17768.590967741933,59.31645161290322,31
Iran,Cotton,Cotton Wilt,0.5874058823529411,41.62313725490196,18733.911960784313,60.37627450980392,51
Ghana,Carrot,Carrot Leaf Spot,0.5873628571428572,41.65542857142857,17204.692857142858,58.91228571428571,35
Ukraine,Citrus,Citrus Canker,0.5873351851851852,41.772777777777776,17308.754166666666,58.60333333333333,108
Papua New Guinea,Carrot,Carrot Leaf Spot,0.5872263157894736,41.68473684210526,22209.991842105264,57.18605263157895,38
Spain,Maize,Maize Smut,0.5871839285714285,41.67839285714286,19068.328928571427,58.396428571428565,56
India,Guava,Guava Leaf Spot,0.5871785714285714,41.857619047619046,17176.33523809524,59.084047619047624,42
Iran,Citrus,Citrus Canker,0.5871740740740741,42.04287037037037,19228.767129629632,60.90555555555556,108
Spain,Sugarcane,Red Rot,0.5871525423728814,40.91406779661017,19687.379322033896,57.582033898305085,59
India,Canola,Canola Leaf Spot,0.587152380952381,41.12428571428571,17549.553333333333,57.98119047619048,42
Vietnam,Cauliflower,Cauliflower Leaf Spot,0.5871342857142857,41.287142857142854,19891.641142857145,57.58142857142857,35
Pakistan,Cabbage,Black Rot,0.5871324074074074,42.20759259259259,17350.674074074075,61.16787037037037,108
USA,Barley,Barley Mosaic Virus,0.5871161290322581,42.3358064516129,21067.11516129032,59.413870967741936,31
Bangladesh,Cauliflower,Cauliflower Leaf Spot,0.587046511627907,41.15581395348838,17429.14488372093,56.493720930232556,43
Germany,Okra,Okra Mosaic Virus,0.5870171428571429,40.258,18012.832857142857,55.99514285714285,35
Ukraine,Carrot,Carrot Mosaic Virus,0.5870111111111112,41.3175,17002.475,58.19638888888889,36
Argentina,Grapes,Downy Mildew,0.5866416666666667,41.43583333333333,17635.539814814816,58.45129629629629,108
Bangladesh,Okra,Okra Root Rot,0.5866171428571428,41.482,17314.17714285714,57.038,35
Bangladesh,Canola,Canola Leaf Spot,0.5866027777777778,41.795833333333334,17524.859444444442,56.983333333333334,36
Germany,Rice,Rice Blast,0.5866026315789474,41.27368421052632,18678.35447368421,57.83105263157895,38
Thailand,Mung Bean,Mung Bean Root Rot,0.5865371428571429,41.112,13599.866857142857,57.85,35
Australia,Soybean,Soybean Rust,0.5865046296296297,43.03472222222222,19087.70675925926,61.60703703703704,108
Spain,Potato,Early Blight,0.5864480769230769,40.91692307692308,17807.163076923076,58.295,52
China,Sugarcane,Red Rot,0.5864306122448979,41.891836734693875,16378.064897959182,58.49551020408164,49
Bangladesh,Millet,Millet Leaf Spot,0.5863863636363637,41.20272727272727,18319.12909090909,56.72977272727273,44
Italy,Barley,Barley Mosaic Virus,0.5863025641025641,40.306666666666665,17435.254615384612,56.99307692307692,39
Iran,Mango,Anthracnose,0.5861638888888889,42.95962962962963,18527.603148148148,61.42462962962963,108
China,Rice,Rice Tungro Virus,0.5860648648648649,41.8372972972973,17169.62135135135,58.435945945945946,37
Colombia,Mung Bean,Mung Bean Leaf Spot,0.58604,41.73771428571428,16820.337142857144,58.71742857142858,35
Papua New Guinea,Barley,Barley Leaf Spot,0.5860025641025641,40.43692307692307,15330.35487179487,56.10410256410256,39
Thailand,Pea,Pea Leaf Spot,0.58586,41.073,19573.325333333334,58.61233333333334,30
Vietnam,Guava,Guava Leaf Spot,0.585825641025641,41.15102564102564,19383.868205128205,56.5376923076923,39
Ukraine,Guava,Guava Root Rot,0.5856631578947368,41.10421052631579,16855.225000000002,58.351578947368424,38
Indonesia,Cauliflower,Cauliflower Root Rot,0.5855861111111111,41.09583333333333,20370.92638888889,56.60444444444445,36
Turkey,Millet,Millet Mosaic Virus,0.5855818181818182,41.447575757575756,17411.31333333333,58.28121212121212,33
Spain,Cucumber,Downy Mildew,0.5855592592592592,41.08101851851852,17067.071944444444,57.33916666666667,108
Egypt,Coffee,Coffee Leaf Rust,0.5855546296296296,41.91305555555555,17269.566203703704,60.73166666666666,108
Australia,Cotton,Cotton Wilt,0.5855183673469387,41.84163265306123,19062.73469387755,60.498775510204084,49
Papua New Guinea,Pomegranate,Pomegranate Leaf Spot,0.5854302325581395,41.785348837209305,18711.677209302325,57.21093023255814,43
Turkey,Potato,Early Blight,0.5854224489795918,41.9369387755102,18031.030612244896,58.54387755102041,49
India,Maize,Maize Smut,0.5853854166666667,40.510416666666664,14438.660624999999,57.891875,48
Nigeria,Mung Bean,Mung Bean Leaf Spot,0.5853142857142857,42.62714285714286,17108.904285714285,59.3025,28
China,Grapes,Downy Mildew,0.5852361111111111,40.998703703703704,19371.28277777778,57.361111111111114,108
Bangladesh,Canola,Canola Root Rot,0.5852102564102564,41.382051282051286,21481.392564102567,55.91179487179487,39
Pakistan,Mango,Anthracnose,0.585187037037037,42.340555555555554,17391.21037037037,60.838611111111106,108
Germany,Millet,Millet Root Rot,0.5851315789473684,42.27710526315789,19748.84315789474,58.79105263157894,38
Morocco,Chili,Anthracnose,0.5850675925925926,41.579722222222216,18078.93490740741,60.49166666666667,108
New Zealand,Soybean,Soybean Rust,0.5850620370370371,41.40009259259259,18980.02037037037,57.69305555555556,108
Ghana,Maize,Maize Smut,0.585042,41.973800000000004,17330.896,58.4996,50
New Zealand,Citrus,Citrus Canker,0.5849916666666667,41.17388888888889,15943.59138888889,57.90564814814815,108
France,Pomegranate,Pomegranate Root Rot,0.5849909090909091,40.950606060606056,23122.376666666663,57.39121212121212,33
Bangladesh,Pomegranate,Pomegranate Leaf Spot,0.58495,39.70805555555555,17792.243333333332,55.10805555555555,36
Iran,Cabbage,Black Rot,0.5848824074074074,41.86833333333333,20289.27,60.60092592592592,108
Germany,Potato,Early Blight,0.5847777777777778,41.51711111111111,17686.503999999997,58.38044444444444,45
Ethiopia,Barley,Barley Leaf Spot,0.5847633333333333,42.139,19290.176,59.662000000000006,30
Ethiopia,Maize,Maize Smut,0.5847368421052631,41.312105263157896,17481.58754385965,58.570350877192986,57
Egypt,Rice,Bacterial Leaf Blight,0.5847139534883721,41.512093023255815,18491.85558139535,59.99860465116279,43
Brazil,Garlic,Garlic Leaf Spot,0.5846516129032258,41.66548387096775,18148.222258064518,57.976129032258065,31
Vietnam,Garlic,Garlic Leaf Spot,0.584646875,41.443125,22295.768125,57.11125,32
Mexico,Tea,Tea Blister Blight,0.5845064814814814,42.59425925925926,17834.864444444444,60.69398148148148,108
Turkey,Cocoa,Cocoa Mosaic Virus,0.5844999999999999,40.263548387096776,18331.279032258066,56.85612903225806,31
Bangladesh,Lentil,Lentil Rust,0.5844231481481481,41.2224074074074,17838.0425,56.665,108
South Africa,Coffee,Coffee Leaf Rust,0.584387962962963,42.3075,19419.12972222222,61.037222222222226,108
Egypt,Mango,Anthracnose,0.584325,41.65638888888889,16355.638888888889,60.35259259259259,108
USA,Cabbage,Black Rot,0.5841555555555555,41.27064814814815,18103.144629629627,58.14185185185185,108
Brazil,Garlic,Garlic Root Rot,0.5841444444444445,40.594722222222224,16979.194166666668,57.90166666666667,36
Iran,Wheat,Wheat Rust,0.584083870967742,41.974999999999994,17334.738548387097,60.85629032258065,62
Nigeria,Cocoa,Cocoa Root Rot,0.5840585365853659,42.232926829268294,16043.22268292683,59.46048780487805,41
Germany,Eggplant,Phomopsis Blight,0.5840546296296296,41.09777777777778,20096.935277777775,57.832314814814815,108
Nigeria,Garlic,Garlic Leaf Spot,0.5839342105263158,42.10131578947368,21113.469736842104,59.993947368421054,38
Nigeria,Guava,Guava Root Rot,0.5839325581395349,41.046279069767444,19214.15023255814,57.81976744186046,43
Brazil,Barley,Barley Leaf Spot,0.583845945945946,42.468378378378375,17038.595405405405,58.28,37
Germany,Chili,Anthracnose,0.5837851851851852,40.765092592592595,19673.611388888887,57.36259259259259,108
USA,Carrot,Carrot Mosaic Virus,0.5837294117647058,40.565,17968.957647058825,57.30676470588236,34
Colombia,Cauliflower,Cauliflower Leaf Spot,0.5836604651162791,41.01162790697674,15872.793953488372,58.11511627906976,43
Kenya,Barley,Barley Root Rot,0.5836333333333333,43.14208333333334,16794.932083333333,61.43375,24
Argentina,Potato,Early Blight,0.5836264150943397,42.740566037735846,16049.471509433963,59.25188679245283,53
Pakistan,Banana,Black Sigatoka,0.5835551020408163,41.73795918367347,18513.12102040816,59.31040816326531,49
Mexico,Barley,Barley Leaf Spot,0.5835410256410256,41.83,20575.630769230767,60.70589743589744,39
Brazil,Cocoa,Cocoa Root Rot,0.5835025,42.433499999999995,21963.00775,59.3515,40
China,Wheat,Wheat Rust,0.5834456140350877,40.991578947368424,17618.682105263157,57.65333333333333,57
Indonesia,Millet,Millet Leaf Spot,0.5833393939393939,40.39636363636363,19269.963333333333,56.53636363636364,33
Pakistan,Potato,Early Blight,0.5832984126984126,43.25365079365079,20497.296825396825,61.205396825396825,63
USA,Sugarcane,Red Rot,0.5832893617021276,41.44851063829787,19491.79574468085,57.56744680851064,47
USA,Rice,Rice Blast,0.5832444444444445,40.43194444444444,19022.272500000003,56.530277777777776,36
Egypt,Banana,Black Sigatoka,0.5832074074074074,41.26555555555556,19333.565555555557,60.29518518518518,54
Iran,Rice,Bacterial Leaf Blight,0.58318,41.86300000000001,16386.05,59.715,30
Nigeria,Cauliflower,Cauliflower Root Rot,0.5831578947368421,41.60947368421053,22099.273947368423,58.68552631578948,38
Nigeria,Sorghum,Sorghum Root Rot,0.5831205882352941,41.79705882352941,14998.113529411765,58.730294117647055,34
New Zealand,Millet,Millet Mosaic Virus,0.5829538461538462,41.36256410256411,17883.483076923076,57.90717948717949,39
New Zealand,Tomato,Tomato Early Blight,0.5829054054054054,41.02918918918919,19699.861081081082,57.115405405405404,37
USA,Citrus,Citrus Canker,0.5829018518518518,40.56898148148148,17880.481111111112,57.506574074074074,108
Mexico,Guava,Guava Root Rot,0.5828379310344828,42.11689655172414,21189.66172413793,61.86896551724138,29
Turkey,Wheat,Wheat Rust,0.5828157894736843,40.37614035087719,18340.37894736842,57.36701754385965,57
Vietnam,Mung Bean,Mung Bean Root Rot,0.5828026315789474,40.41947368421053,20200.228421052634,55.8421052631579,38
India,Millet,Millet Root Rot,0.5826869565217391,42.094130434782606,18669.62652173913,58.932391304347824,46
Ghana,Mung Bean,Mung Bean Leaf Spot,0.5826842105263158,41.385,18007.175,58.03394736842105,38
Spain,Okra,Okra Root Rot,0.5825794871794872,41.41230769230769,20314.57205128205,58.614871794871796,39
Germany,Millet,Millet Mosaic Virus,0.58245,41.073750000000004,18883.4853125,57.285624999999996,32
Spain,Chili,Anthracnose,0.5823685185185186,40.794259259259256,16847.314166666667,57.286574074074075,108
Ghana,Pomegranate,Pomegranate Root Rot,0.582360606060606,41.48969696969697,20226.429393939394,58.79848484848485,33
Pakistan,Citrus,Citrus Canker,0.5823333333333334,42.23648148148148,17694.220648148148,60.771018518518524,108
Morocco,Wheat,Wheat Rust,0.5822433962264151,41.32452830188679,19076.639433962264,59.520943396226414,53
Germany,Mung Bean,Mung Bean Mosaic Virus,0.582109375,39.9290625,18501.449375,55.2290625,32
Nigeria,Canola,Canola Leaf Spot,0.5820366666666668,41.541000000000004,14579.752,58.46066666666666,30
Ukraine,Cotton,Cotton Wilt,0.5820236363636363,41.28545454545454,18065.039454545455,58.32036363636364,55
New Zealand,Pomegranate,Pomegranate Mosaic Virus,0.5819702702702703,39.91648648648649,18381.375135135135,55.59594594594595,37
Ukraine,Chili,Anthracnose,0.5819027777777778,39.8637037037037,17510.338425925926,56.537962962962965,108
Mexico,Millet,Millet Root Rot,0.5818515151515151,40.733636363636364,15824.004545454547,58.96909090909091,33
Colombia,Mung Bean,Mung Bean Root Rot,0.5818222222222222,42.81138888888889,17844.596666666665,59.40638888888889,36
Ukraine,Groundnut,Tikka Leaf Spot,0.5817657407407407,40.776481481481476,19108.036296296297,57.16185185185186,108
Bangladesh,Guava,Guava Leaf Spot,0.5817125,41.6753125,17245.8278125,57.1053125,32
Ukraine,Tomato,Tomato Early Blight,0.5816866666666667,40.93233333333333,19020.311666666665,58.13133333333334,30
USA,Mung Bean,Mung Bean Mosaic Virus,0.5816484848484849,41.016060606060606,18436.149696969696,57.42272727272727,33
Pakistan,Coffee,Coffee Leaf Rust,0.5816462962962963,42.18981481481482,17993.35527777778,60.770833333333336,108
France,Eggplant,Phomopsis Blight,0.5815222222222223,42.35203703703704,17901.632777777777,58.472314814814816,108
Italy,Carrot,Carrot Mosaic Virus,0.5815133333333333,41.15333333333333,18741.13366666667,57.32666666666667,30
Ukraine,Potato,Early Blight,0.581509375,41.6190625,18301.63609375,58.0959375,64
New Zealand,Rice,Bacterial Leaf Blight,0.5814857142857143,41.325714285714284,17322.383928571428,57.604642857142856,28
Bangladesh,Pea,Pea Leaf Spot,0.5814742857142857,40.36228571428572,17072.81142857143,55.18028571428571,35
Ukraine,Cabbage,Black Rot,0.581438888888889,40.45898148148148,19827.969999999998,57.02703703703704,108
France,Mung Bean,Mung Bean Mosaic Virus,0.5814285714285714,40.03190476190476,18311.141904761906,56.412142857142854,42
New Zealand,Maize,Northern Corn Leaf Blight,0.5813705882352941,42.23431372549019,18816.770588235297,58.25235294117647,51
Argentina,Citrus,Citrus Canker,0.5813490740740741,40.86388888888889,17234.686666666665,57.205555555555556,108
China,Mung Bean,Mung Bean Root Rot,0.5812076923076923,41.74846153846154,22193.34641025641,59.103846153846156,39
Turkey,Cabbage,Black Rot,0.5810037037037037,41.23074074074074,16460.739444444447,57.865,108
Ghana,Okra,Okra Leaf Spot,0.5809885714285715,41.74257142857143,19650.220285714284,59.141714285714286,35
China,Canola,Canola Root Rot,0.5809523809523809,41.070238095238096,16212.820238095237,57.84428571428572,42
Ukraine,Wheat,Powdery Mildew,0.5809380000000001,40.6592,19896.0798,57.2038,50
Italy,Soybean,Soybean Rust,0.5807796296296297,40.81657407407407,17500.519814814816,57.55046296296296,108
Nigeria,Okra,Okra Root Rot,0.580775,42.05722222222222,17560.52138888889,58.93722222222223,36
Egypt,Tomato,Tomato Early Blight,0.5807225806451614,41.69064516129033,18474.922903225804,60.079032258064515,31
Bangladesh,Barley,Barley Mosaic Virus,0.5806818181818182,41.195757575757575,21720.32878787879,56.86333333333334,33
Mexico,Canola,Canola Leaf Spot,0.5806675675675675,41.799189189189185,18121.71891891892,60.32189189189189,37
Italy,Guava,Guava Mosaic Virus,0.58065,41.541315789473686,17644.923157894737,57.56815789473685,38
Thailand,Pomegranate,Pomegranate Leaf Spot,0.5805787234042553,41.90234042553192,18550.27680851064,58.8327659574468,47
Morocco,Chickpea,Ascochyta Blight,0.5805787037037037,41.77740740740741,18319.44824074074,60.072685185185186,108
Brazil,Wheat,Powdery Mildew,0.5804962962962963,41.52333333333334,18202.91314814815,58.5787037037037,54
South Africa,Soybean,Soybean Rust,0.5804925925925926,41.29972222222222,18524.346574074072,59.969907407407405,108
Ukraine,Sugarcane,Smut,0.5804839285714286,41.11125,18682.269285714287,57.22910714285714,56
Pakistan,Sugarcane,Red Rot,0.5802333333333333,40.87666666666667,15892.727037037037,59.12092592592593,54
Ukraine,Sunflower,Downy Mildew,0.5800046296296296,41.09435185185185,18526.892685185183,58.025555555555556,108
Nigeria,Cauliflower,Cauliflower Leaf Spot,0.5799914285714286,41.66885714285714,19641.259142857143,58.185428571428574,35
Mexico,Sugarcane,Red Rot,0.5798518518518518,42.6387037037037,17748.219444444443,61.559444444444445,54
Thailand,Sorghum,Sorghum Leaf Spot,0.5797631578947368,40.26868421052632,15739.46,57.247894736842106,38
New Zealand,Garlic,Garlic Mosaic Virus,0.5797529411764706,41.422941176470594,18227.451176470586,57.577058823529406,34
South Africa,Sugarcane,Red Rot,0.5796960784313725,42.21549019607843,15838.970392156863,60.92686274509804,51
Spain,Rice,Bacterial Leaf Blight,0.5796714285714285,42.58857142857143,17586.346285714284,58.206857142857146,35
Italy,Cucumber,Downy Mildew,0.5796638888888889,40.59166666666666,17407.01046296296,57.51796296296296,108
Germany,Sugarcane,Smut,0.5796607142857143,40.36875,15900.567321428573,56.2875,56
Egypt,Rice,Rice Blast,0.5795925925925927,41.63037037037037,17399.406666666666,59.51962962962963,27
Kenya,Carrot,Carrot Leaf Spot,0.5795388888888888,40.95944444444444,17616.59,58.236666666666665,36
Turkey,Okra,Okra Mosaic Virus,0.5795064516129033,41.67258064516129,16848.224193548387,57.74290322580645,31
Mexico,Sunflower,Downy Mildew,0.5794768518518518,43.28425925925926,17229.435,61.52259259259259,108
China,Tea,Tea Blister Blight,0.5794351851851852,41.32601851851852,17990.41435185185,57.84064814814815,108
Egypt,Cabbage,Black Rot,0.5793805555555556,41.36388888888889,17866.771018518517,60.15601851851852,108
France,Barley,Barley Root Rot,0.579296875,41.883125,19535.57,58.5721875,32
Indonesia,Barley,Barley Root Rot,0.5792631578947368,40.875263157894736,19381.907631578946,55.683684210526316,38
India,Guava,Guava Root Rot,0.57924,40.85433333333334,18362.678,57.57666666666667,30
Argentina,Soybean,Soybean Rust,0.5791842592592593,41.30472222222222,16250.064444444444,57.47981481481481,108
Papua New Guinea,Mung Bean,Mung Bean Root Rot,0.5791763157894737,40.511842105263156,18267.03184210526,56.291315789473686,38
Germany,Garlic,Garlic Mosaic Virus,0.579140625,40.5234375,17312.791875,55.9634375,32
France,Onion,Downy Mildew,0.5791388888888889,40.65685185185185,17295.38490740741,56.92157407407407,108
