year,country,crop_type,projected_disease_probability,projected_yield_loss_percent,projected_outbreak_risk_90_days,projected_food_security_impact_score
2050,Indonesia,Tomato,0.6069,38.9275,0.6931,55.795
2050,Indonesia,Wheat,0.5794250000000001,40.3425,0.7022,56.26
2050,Iran,Apple,0.558775,39.6025,0.5943,59.2525
2050,Iran,Banana,0.6188,41.932500000000005,0.6563,62.705
2050,Iran,Barley,0.49645,37.1975,0.524625,57.055
2050,Iran,Cabbage,0.60445,44.9075,0.6589,63.105000000000004
2050,Iran,Canola,0.457525,29.125,0.493975,46.13
2050,Iran,Carrot,0.53245,38.3575,0.584775,56.26
2050,Iran,Cauliflower,0.573825,40.0575,0.63665,60.68
2050,Iran,Chickpea,0.633925,41.7725,0.737225,59.9875
2050,Iran,Chili,0.5072749999999999,37.5075,0.61075,57.985
2050,Iran,Citrus,0.6431,47.9125,0.7088,68.28
2050,Iran,Cocoa,0.5363,41.2975,0.58335,59.495
2050,Iran,Coffee,0.660575,49.3375,0.7441249999999999,69.16
2050,Iran,Cotton,0.6245499999999999,41.9825,0.746075,62.8225
2050,Iran,Cucumber,0.589775,41.565,0.667975,59.34
2050,Iran,Eggplant,0.5106999999999999,38.5975,0.54845,57.45
2050,Iran,Garlic,0.61045,40.0175,0.655275,57.302499999999995
2050,Iran,Grapes,0.644325,44.655,0.683925,64.11
2050,Iran,Groundnut,0.543175,41.6825,0.652,57.56
2050,Iran,Guava,0.569225,36.675,0.5946,57.217499999999994
2050,Iran,Lentil,0.533725,41.0725,0.5946,58.14
2050,Iran,Maize,0.5435000000000001,41.31,0.618275,55.965
2050,Iran,Mango,0.670825,47.015,0.7101999999999999,62.455
2050,Iran,Millet,0.549625,41.6575,0.5923,60.83
2050,Iran,Mung Bean,0.5560499999999999,40.345,0.569025,61.36
2050,Iran,Okra,0.5387,40.0125,0.61325,60.275000000000006
2050,Iran,Onion,0.538825,42.1575,0.592225,60.21
2050,Iran,Pea,0.583875,43.065,0.635875,60.34
2050,Iran,Pomegranate,0.43935,32.0875,0.511525,45.4275
2050,Iran,Potato,0.57175,37.589999999999996,0.6745,54.2375
2050,Iran,Rice,0.563875,39.8925,0.610475,58.1325
2050,Iran,Sorghum,0.518775,41.2725,0.6347,57.8825
2050,Iran,Soybean,0.579,46.235,0.634825,66.10249999999999
2050,Iran,Sugarcane,0.55535,33.585,0.617475,52.445
2050,Iran,Sunflower,0.605725,41.1775,0.6542250000000001,60.432500000000005
2050,Iran,Tea,0.6456500000000001,42.817499999999995,0.70855,61.72
2050,Iran,Tomato,0.6153000000000001,41.8925,0.66875,62.655
2050,Iran,Wheat,0.47440000000000004,38.644999999999996,0.567675,57.155
2050,Italy,Apple,0.5098,37.275,0.5824,52.0825
2050,Italy,Banana,0.5847,41.8375,0.651725,56.43
2050,Italy,Barley,0.521925,38.855000000000004,0.59735,55.94
2050,Italy,Cabbage,0.5241250000000001,32.71,0.63165,50.9075
2050,Italy,Canola,0.513,39.192499999999995,0.562025,56.575
2050,Italy,Carrot,0.597275,44.36,0.6562749999999999,61.0375
2050,Italy,Cauliflower,0.49617500000000003,39.5375,0.5537,54.7275
2050,Italy,Chickpea,0.622075,47.71,0.7014,64.6675
2050,Italy,Chili,0.587025,39.5475,0.6107750000000001,54.667500000000004
2050,Italy,Citrus,0.5355,40.7275,0.5863499999999999,57.1875
2050,Italy,Cocoa,0.60655,42.415,0.645025,59.8025
2050,Italy,Coffee,0.667025,48.8875,0.7225,64.75
2050,Italy,Cotton,0.514625,41.385,0.6055,55.199999999999996
2050,Italy,Cucumber,0.60085,40.4375,0.6601,58.72
2050,Italy,Eggplant,0.52055,37.295,0.596275,53.5125
2050,Italy,Garlic,0.580775,40.8625,0.644875,60.65
2050,Italy,Grapes,0.53435,32.980000000000004,0.5635249999999999,50.1875
2050,Italy,Groundnut,0.5585,41.7175,0.63225,56.815
2050,Italy,Guava,0.53725,36.572500000000005,0.655225,54.0575
2050,Italy,Lentil,0.510975,37.6025,0.55055,53.5
2050,Italy,Maize,0.614425,42.0325,0.65085,57.64
2050,Italy,Mango,0.618825,40.575,0.692825,58.8925
2050,Italy,Millet,0.5318,38.5,0.5868,54.08
2050,Italy,Mung Bean,0.6408750000000001,47.195,0.7209,63.394999999999996
2050,Italy,Okra,0.5843,37.8575,0.6434249999999999,56.519999999999996
2050,Italy,Onion,0.57765,40.605000000000004,0.5902499999999999,57.9875
2050,Italy,Pea,0.4848,34.99,0.536625,47.18
2050,Italy,Pomegranate,0.504575,35.0275,0.5345,51.845
2050,Italy,Potato,0.7134499999999999,49.4325,0.767175,67.31
2050,Italy,Rice,0.582575,41.3975,0.683025,57.662499999999994
2050,Italy,Sorghum,0.603925,42.41,0.7201,60.2525
2050,Italy,Soybean,0.576775,43.0625,0.6314,57.5025
2050,Italy,Sugarcane,0.575175,39.115,0.619425,55.49
2050,Italy,Sunflower,0.5984,41.4725,0.664925,56.6
2050,Italy,Tea,0.526825,39.4825,0.583925,56.17
2050,Italy,Tomato,0.627575,47.3425,0.6943,63.095
2050,Italy,Wheat,0.56735,41.7675,0.602625,57.087500000000006
2050,Kenya,Apple,0.665275,49.675,0.736725,67.025
2050,Kenya,Banana,0.6663250000000001,49.8375,0.725025,67.16
2050,Kenya,Barley,0.5071,40.542500000000004,0.539025,57.17
2050,Kenya,Cabbage,0.5872,40.0225,0.6995750000000001,57.285
2050,Kenya,Canola,0.62905,44.0925,0.723425,60.254999999999995
2050,Kenya,Carrot,0.67425,48.0775,0.803025,65.62
2050,Kenya,Cauliflower,0.629025,41.485,0.697675,61.275
2050,Kenya,Chickpea,0.678525,49.72,0.75625,66.3725
2050,Kenya,Chili,0.627775,42.067499999999995,0.6914750000000001,58.625
2050,Kenya,Citrus,0.57645,38.2625,0.602525,56.2425
2050,Kenya,Cocoa,0.6485,49.3725,0.6946749999999999,66.5475
2050,Kenya,Coffee,0.65685,47.8775,0.70165,65.17750000000001
2050,Kenya,Cotton,0.66125,50.302499999999995,0.782475,69.6775
2050,Kenya,Cucumber,0.5801499999999999,39.754999999999995,0.6430750000000001,55.432500000000005
2050,Kenya,Eggplant,0.528925,38.2175,0.599025,55.385
2050,Kenya,Garlic,0.676175,51.957499999999996,0.75785,70.235
2050,Kenya,Grapes,0.622925,45.415,0.6999500000000001,62.6475
2050,Kenya,Groundnut,0.596,40.375,0.677075,57.5025
2050,Kenya,Guava,0.59655,46.585,0.716275,60.5225
2050,Kenya,Lentil,0.6058,45.115,0.6707000000000001,62.6925
2050,Kenya,Maize,0.628825,42.644999999999996,0.687125,62.5325
2050,Kenya,Mango,0.6117250000000001,41.1875,0.6818,60.94
2050,Kenya,Millet,0.5443,37.644999999999996,0.62115,56.1775
2050,Kenya,Mung Bean,0.63725,44.980000000000004,0.7440249999999999,61.96000000000001
2050,Kenya,Okra,0.65935,47.6575,0.673225,66.4825
2050,Kenya,Onion,0.6027,41.7475,0.69525,58.855000000000004
2050,Kenya,Pea,0.5652,38.2875,0.6236999999999999,50.3375
2050,Kenya,Pomegranate,0.6242,42.255,0.737425,59.545
2050,Kenya,Potato,0.68045,46.4825,0.723325,63.415
2050,Kenya,Rice,0.695225,48.6825,0.780575,69.965
2050,Kenya,Sorghum,0.659525,47.0775,0.7371,64.3225
2050,Kenya,Soybean,0.572275,36.4975,0.6348,54.165
2050,Kenya,Sugarcane,0.6855249999999999,47.225,0.779825,63.832499999999996
2050,Kenya,Sunflower,0.655025,50.42,0.764675,66.545
2050,Kenya,Tea,0.568275,42.5175,0.6555,59.44
2050,Kenya,Tomato,0.60325,40.8425,0.6461,57.115
2050,Kenya,Wheat,0.6488499999999999,42.285,0.67525,59.7225
2050,Mexico,Apple,0.55775,40.3025,0.6320749999999999,58.755
2050,Mexico,Banana,0.63935,44.07,0.763425,63.195
2050,Mexico,Barley,0.726675,54.292500000000004,0.812075,73.53999999999999
2050,Mexico,Cabbage,0.7298,54.0375,0.8049,73.2575
2050,Mexico,Canola,0.6355,43.605000000000004,0.71695,63.1075
2050,Mexico,Carrot,0.557225,40.8775,0.672875,59.027499999999996
2050,Mexico,Cauliflower,0.5345500000000001,40.5875,0.561975,57.2975
2050,Mexico,Chickpea,0.6676,45.67,0.7129,64.6375
2050,Mexico,Chili,0.67865,48.84,0.781525,65.755
2050,Mexico,Citrus,0.6276999999999999,46.4325,0.681,62.85
2050,Mexico,Cocoa,0.617675,47.6725,0.69215,66.3775
2050,Mexico,Coffee,0.61605,44.04,0.690525,64.5775
2050,Mexico,Cotton,0.6953,50.9875,0.781025,69.94749999999999
2050,Mexico,Cucumber,0.6592,49.2375,0.78795,67.305
2050,Mexico,Eggplant,0.6664,49.39,0.729,66.71
2050,Mexico,Garlic,0.57065,42.1275,0.618925,58.9875
2050,Mexico,Grapes,0.6162,46.442499999999995,0.711925,66.14
2050,Mexico,Groundnut,0.542525,40.59,0.605025,58.74
2050,Mexico,Guava,0.697875,50.945,0.7349,69.9725
2050,Mexico,Lentil,0.54165,39.265,0.620575,56.302499999999995
2050,Mexico,Maize,0.6342749999999999,42.25,0.7017,59.6725
2050,Mexico,Mango,0.60275,42.95,0.677025,62.0775
2050,Mexico,Millet,0.6377,49.2975,0.7167,67.075
2050,Mexico,Mung Bean,0.55155,39.480000000000004,0.6312249999999999,55.785
2050,Mexico,Okra,0.643725,44.0225,0.716925,63.93
2050,Mexico,Onion,0.6549,46.4925,0.69905,67.75999999999999
2050,Mexico,Pea,0.6720999999999999,49.995,0.698025,70.415
2050,Mexico,Pomegranate,0.5886,39.79,0.6634,57.3175
2050,Mexico,Potato,0.6838,49.1,0.7055750000000001,65.7825
2050,Mexico,Rice,0.705925,46.86,0.755275,66.44
2050,Mexico,Sorghum,0.72795,51.3325,0.803975,72.33500000000001
2050,Mexico,Soybean,0.6067750000000001,41.11,0.6647,58.285000000000004
2050,Mexico,Sugarcane,0.5999,45.38,0.6916,63.6775
2050,Mexico,Sunflower,0.568225,45.0175,0.63965,64.015
2050,Mexico,Tea,0.562575,42.6725,0.616725,60.185
2050,Mexico,Tomato,0.69225,48.625,0.747125,68.91
2050,Mexico,Wheat,0.5577,40.04,0.62795,58.0325
2050,Morocco,Apple,0.5246,40.6325,0.559175,59.477500000000006
2050,Morocco,Banana,0.636975,45.735,0.7166,62.435
2050,Morocco,Barley,0.57055,43.894999999999996,0.6356999999999999,61.5675
2050,Morocco,Cabbage,0.6109249999999999,40.955,0.72505,58.9125
2050,Morocco,Canola,0.61625,43.5125,0.7016,59.879999999999995
2050,Morocco,Carrot,0.555025,40.0125,0.6433,58.9475
2050,Morocco,Cauliflower,0.51715,39.14,0.573275,57.555
2050,Morocco,Chickpea,0.50685,40.1775,0.5305,57.6825
2050,Morocco,Chili,0.570075,38.2275,0.6167,56.37
2050,Morocco,Citrus,0.620525,42.525,0.697375,64.6625
2050,Morocco,Cocoa,0.57035,42.985,0.6006,59.207499999999996
2050,Morocco,Coffee,0.597075,43.697500000000005,0.6612,60.84
2050,Morocco,Cotton,0.48460000000000003,35.152499999999996,0.583225,51.595
2050,Morocco,Cucumber,0.6007750000000001,40.3225,0.70965,60.8675
2050,Morocco,Eggplant,0.5095,33.972500000000004,0.537875,51.9125
2050,Morocco,Garlic,0.612575,49.160000000000004,0.6911499999999999,66.5
2050,Morocco,Grapes,0.606025,45.3825,0.668175,63.54
2050,Morocco,Groundnut,0.616525,41.964999999999996,0.70025,59.317499999999995
2050,Morocco,Guava,0.54565,38.9025,0.5894,57.395
2050,Morocco,Lentil,0.471825,36.6475,0.5611999999999999,53.7575
2050,Morocco,Maize,0.555025,36.7825,0.636025,55.11
2050,Morocco,Mango,0.59845,43.7575,0.6974750000000001,62.81
2050,Morocco,Millet,0.56925,43.3425,0.6384,60.660000000000004
2050,Morocco,Mung Bean,0.588325,42.76,0.6648499999999999,58.78
2050,Morocco,Okra,0.664825,49.129999999999995,0.7228,68.88
2050,Morocco,Onion,0.5750500000000001,40.445,0.6205499999999999,58.6575
2050,Morocco,Pea,0.47457499999999997,30.4175,0.48050000000000004,48.754999999999995
2050,Morocco,Pomegranate,0.593825,43.3525,0.6577,61.695
2050,Morocco,Potato,0.6153500000000001,38.9525,0.6471750000000001,58.915
2050,Morocco,Rice,0.63735,44.06,0.6776,64.52250000000001
2050,Morocco,Sorghum,0.5831500000000001,40.75,0.6463749999999999,59.417500000000004
2050,Morocco,Soybean,0.549875,40.0325,0.6418,59.2625
2050,Morocco,Sugarcane,0.60525,43.34,0.6617500000000001,62.769999999999996
2050,Morocco,Sunflower,0.532775,38.76,0.596375,55.245
2050,Morocco,Tea,0.5741,38.815,0.67735,54.96
2050,Morocco,Tomato,0.669725,49.185,0.7787999999999999,66.35249999999999
2050,Morocco,Wheat,0.562175,39.05,0.60965,57.650000000000006
2050,New Zealand,Apple,0.562525,42.2225,0.5806749999999999,59.9075
2050,New Zealand,Banana,0.667025,44.71,0.7283999999999999,62.254999999999995
2050,New Zealand,Barley,0.49322499999999997,35.199999999999996,0.5548,51.365
2050,New Zealand,Cabbage,0.66905,44.69,0.8160499999999999,61.6125
2050,New Zealand,Canola,0.565675,41.825,0.59035,59.735
2050,New Zealand,Carrot,0.643825,45.945,0.72265,63.817499999999995
2050,New Zealand,Cauliflower,0.547475,37.2775,0.591025,49.7175
2050,New Zealand,Chickpea,0.636775,46.385,0.676525,61.975
2050,New Zealand,Chili,0.6337,45.355000000000004,0.71965,61.4825
2050,New Zealand,Citrus,0.5022,35.260000000000005,0.56145,51.765
2050,New Zealand,Cocoa,0.504,33.64,0.578775,53.2725
2050,New Zealand,Coffee,0.578025,47.489999999999995,0.6562,64.03
2050,New Zealand,Cotton,0.596325,40.96,0.68855,58.5775
2050,New Zealand,Cucumber,0.560525,39.370000000000005,0.6157250000000001,56.4925
2050,New Zealand,Eggplant,0.542925,35.92,0.624425,51.495
2050,New Zealand,Garlic,0.54145,39.9625,0.5870500000000001,58.175
2050,New Zealand,Grapes,0.6445,45.29,0.749675,62.84
2050,New Zealand,Groundnut,0.5464,40.9625,0.583475,58.0375
2050,New Zealand,Guava,0.6077,44.185,0.73195,61.1725
2050,New Zealand,Lentil,0.5974,40.75,0.642725,56.3775
2050,New Zealand,Maize,0.5473,41.05,0.667375,54.845
2050,New Zealand,Mango,0.5744,41.745,0.6654249999999999,57.6225
2050,New Zealand,Millet,0.611325,44.46,0.7162999999999999,62.269999999999996
2050,New Zealand,Mung Bean,0.61675,38.72,0.669025,55.3525
2050,New Zealand,Okra,0.60375,44.245,0.644475,61.775
2050,New Zealand,Onion,0.5109,35.105000000000004,0.5655749999999999,50.485
2050,New Zealand,Pea,0.5265,34.3825,0.594875,51.1425
2050,New Zealand,Pomegranate,0.506625,31.892500000000002,0.5551250000000001,50.015
2050,New Zealand,Potato,0.641375,43.975,0.705925,60.2975
2050,New Zealand,Rice,0.589475,41.325,0.6261,56.725
2050,New Zealand,Sorghum,0.508625,36.97,0.57375,54.5825
2050,New Zealand,Soybean,0.6033499999999999,45.3625,0.6552,61.85249999999999
2050,New Zealand,Sugarcane,0.602925,43.307500000000005,0.62215,57.197500000000005
2050,New Zealand,Sunflower,0.471375,32.6525,0.52285,48.987500000000004
2050,New Zealand,Tea,0.5405500000000001,41.83,0.600275,58.135000000000005
2050,New Zealand,Tomato,0.604,45.332499999999996,0.6239250000000001,62.515
2050,New Zealand,Wheat,0.48375,34.870000000000005,0.5633250000000001,49.6875
2050,Nigeria,Apple,0.61515,42.1025,0.702325,59.495
2050,Nigeria,Banana,0.61285,46.2225,0.713525,65.505
2050,Nigeria,Barley,0.601825,42.1175,0.699825,58.8625
2050,Nigeria,Cabbage,0.525725,35.4475,0.612725,54.1625
2050,Nigeria,Canola,0.501475,36.0575,0.60425,51.595
2050,Nigeria,Carrot,0.6965250000000001,45.625,0.766175,63.7975
2050,Nigeria,Cauliflower,0.569875,41.59,0.6142,59.625
2050,Nigeria,Chickpea,0.682975,45.5675,0.7651,63.77
2050,Nigeria,Chili,0.5622750000000001,42.38,0.6542,59.235
2050,Nigeria,Citrus,0.6452249999999999,47.19,0.67425,63.332499999999996
2050,Nigeria,Cocoa,0.64825,40.225,0.680325,57.9325
2050,Nigeria,Coffee,0.649875,47.3725,0.694225,63.66
2050,Nigeria,Cotton,0.624475,39.9775,0.692975,58.125
2050,Nigeria,Cucumber,0.6563749999999999,46.045,0.7216,64.7175
2050,Nigeria,Eggplant,0.683225,49.925,0.7339249999999999,68.0375
2050,Nigeria,Garlic,0.5534250000000001,40.56,0.624175,58.8625
2050,Nigeria,Grapes,0.6054,42.5,0.6826749999999999,59.0475
2050,Nigeria,Groundnut,0.61305,45.0225,0.656725,62.965
2050,Nigeria,Guava,0.613775,41.6875,0.657675,59.28
2050,Nigeria,Lentil,0.586625,40.91,0.654575,59.0725
2050,Nigeria,Maize,0.687275,45.8675,0.726525,64.6375
2050,Nigeria,Mango,0.642075,46.8275,0.706375,65.32
2050,Nigeria,Millet,0.621175,43.74,0.672075,59.5925
2050,Nigeria,Mung Bean,0.736775,52.277499999999996,0.857025,72.135
2050,Nigeria,Okra,0.660625,44.0225,0.74635,62.339999999999996
2050,Nigeria,Onion,0.6591,46.6225,0.7027749999999999,62.4125
2050,Nigeria,Pea,0.628625,45.1175,0.6953,60.2975
2050,Nigeria,Pomegranate,0.643825,43.6775,0.7070000000000001,63.0
2050,Nigeria,Potato,0.602375,41.9325,0.648625,58.615
2050,Nigeria,Rice,0.707075,51.74,0.751525,65.865
2050,Nigeria,Sorghum,0.5403,36.855000000000004,0.6007750000000001,54.072500000000005
2050,Nigeria,Soybean,0.616975,41.557500000000005,0.6449750000000001,54.675
2050,Nigeria,Sugarcane,0.6653,52.05,0.737325,70.2825
2050,Nigeria,Sunflower,0.526575,40.230000000000004,0.617375,58.725
2050,Nigeria,Tea,0.6517999999999999,44.575,0.7356,60.9375
2050,Nigeria,Tomato,0.58935,43.325,0.665125,63.3225
2050,Nigeria,Wheat,0.65735,46.6025,0.678525,64.7025
2050,Pakistan,Apple,0.5170750000000001,38.425000000000004,0.621675,56.85
2050,Pakistan,Banana,0.6381749999999999,42.8375,0.693025,59.9875
2050,Pakistan,Barley,0.505325,38.864999999999995,0.567375,57.3925
2050,Pakistan,Cabbage,0.5633,39.405,0.618825,58.7775
2050,Pakistan,Canola,0.4521,32.150000000000006,0.515325,51.18
2050,Pakistan,Carrot,0.560175,43.3925,0.590875,62.6375
2050,Pakistan,Cauliflower,0.578075,42.55,0.62405,63.375
2050,Pakistan,Chickpea,0.63005,42.519999999999996,0.6500750000000001,61.2425
2050,Pakistan,Chili,0.5691,39.2375,0.611325,58.795
2050,Pakistan,Citrus,0.561625,41.665000000000006,0.6394500000000001,61.1525
2050,Pakistan,Cocoa,0.61345,43.44,0.68535,58.6275
2050,Pakistan,Coffee,0.707525,50.22,0.794425,69.0775
2050,Pakistan,Cotton,0.661525,43.2925,0.740225,61.817499999999995
2050,Pakistan,Cucumber,0.59845,41.1325,0.6705,62.1025
2050,Pakistan,Eggplant,0.57235,43.675,0.6721,61.0575
2050,Pakistan,Garlic,0.59625,41.61,0.66455,59.480000000000004
2050,Pakistan,Grapes,0.5828,40.9625,0.6198250000000001,59.505
2050,Pakistan,Groundnut,0.5765750000000001,37.95,0.626525,58.1225
2050,Pakistan,Guava,0.576925,43.4725,0.6355500000000001,60.85
2050,Pakistan,Lentil,0.564225,39.7375,0.6277,56.8
2050,Pakistan,Maize,0.47605,36.975,0.502975,55.089999999999996
2050,Pakistan,Mango,0.5977250000000001,40.0375,0.6629750000000001,58.785
2050,Pakistan,Millet,0.624275,50.87,0.6983,70.4975
2050,Pakistan,Mung Bean,0.513625,35.5125,0.5865,54.120000000000005
2050,Pakistan,Okra,0.657225,49.62,0.7245250000000001,67.6
2050,Pakistan,Onion,0.5263,38.85,0.5838,56.51
2050,Pakistan,Pea,0.571,41.1025,0.635325,59.8575
2050,Pakistan,Pomegranate,0.504675,34.63,0.57435,52.3025
2050,Pakistan,Potato,0.5775,44.485,0.625175,63.4675
2050,Pakistan,Rice,0.6327,44.375,0.68365,65.6525
2050,Pakistan,Sorghum,0.5569,40.214999999999996,0.60485,59.89
2050,Pakistan,Soybean,0.553325,41.665,0.5859,61.9125
2050,Pakistan,Sugarcane,0.606075,44.6425,0.671125,64.24
2050,Pakistan,Sunflower,0.5302,38.0375,0.62965,53.54
2050,Pakistan,Tea,0.629725,51.6325,0.67795,67.80250000000001
2050,Pakistan,Tomato,0.601275,41.364999999999995,0.631075,60.824999999999996
2050,Pakistan,Wheat,0.5483,43.945,0.604225,61.2375
2050,Papua New Guinea,Apple,0.545375,39.8375,0.624075,54.480000000000004
2050,Papua New Guinea,Banana,0.7311,45.3775,0.77555,65.1175
2050,Papua New Guinea,Barley,0.65385,44.2925,0.7059249999999999,62.2025
2050,Papua New Guinea,Cabbage,0.608,43.724999999999994,0.688725,60.875
2050,Papua New Guinea,Canola,0.580175,41.5375,0.6512249999999999,57.477500000000006
2050,Papua New Guinea,Carrot,0.571725,35.6225,0.641975,50.515
2050,Papua New Guinea,Cauliflower,0.511275,33.295,0.608175,48.9725
2050,Papua New Guinea,Chickpea,0.6597,42.7675,0.727575,58.8425
2050,Papua New Guinea,Chili,0.626025,44.5025,0.68665,61.0975
2050,Papua New Guinea,Citrus,0.664725,50.3975,0.743275,66.7175
2050,Papua New Guinea,Cocoa,0.670675,46.442499999999995,0.7282,64.61
2050,Papua New Guinea,Coffee,0.6166,43.582499999999996,0.729475,56.22
2050,Papua New Guinea,Cotton,0.6976,45.62,0.764,64.02
2050,Papua New Guinea,Cucumber,0.572275,42.817499999999995,0.657675,55.5175
2050,Papua New Guinea,Eggplant,0.6503249999999999,43.505,0.6995,57.927499999999995
2050,Papua New Guinea,Garlic,0.60585,43.9225,0.7039,57.3625
2050,Papua New Guinea,Grapes,0.6586,44.7425,0.75285,61.63
2050,Papua New Guinea,Groundnut,0.6505000000000001,47.6525,0.746175,62.4975
2050,Papua New Guinea,Guava,0.6325000000000001,46.965,0.680075,63.21
2050,Papua New Guinea,Lentil,0.5846,40.3575,0.67205,56.727500000000006
2050,Papua New Guinea,Maize,0.60845,40.815,0.67275,57.370000000000005
2050,Papua New Guinea,Mango,0.63635,45.695,0.686825,62.5
2050,Papua New Guinea,Millet,0.52455,34.925,0.645375,47.1975
2050,Papua New Guinea,Mung Bean,0.563825,39.660000000000004,0.627975,57.21
2050,Papua New Guinea,Okra,0.62835,43.41,0.6777500000000001,60.9375
2050,Papua New Guinea,Onion,0.61555,44.555,0.647375,60.6175
2050,Papua New Guinea,Pea,0.5736749999999999,38.230000000000004,0.67475,55.0475
2050,Papua New Guinea,Pomegranate,0.5952500000000001,41.42,0.708075,58.5075
2050,Papua New Guinea,Potato,0.6555500000000001,45.1075,0.721525,61.964999999999996
2050,Papua New Guinea,Rice,0.6737,46.0775,0.7895,63.55
2050,Papua New Guinea,Sorghum,0.593925,42.1325,0.63825,56.222500000000004
2050,Papua New Guinea,Soybean,0.601375,36.7525,0.67065,51.7175
2050,Papua New Guinea,Sugarcane,0.6574249999999999,42.78,0.72305,61.4475
2050,Papua New Guinea,Sunflower,0.619725,45.055,0.66845,61.06
2050,Papua New Guinea,Tea,0.584625,44.4,0.675525,58.8125
2050,Papua New Guinea,Tomato,0.555275,38.6775,0.6101,52.9675
2050,Papua New Guinea,Wheat,0.61655,43.2675,0.704975,60.504999999999995
2050,South Africa,Apple,0.5725750000000001,39.51,0.657875,58.12
2050,South Africa,Banana,0.55735,46.465,0.63215,67.0575
2050,South Africa,Barley,0.55315,40.1325,0.571875,56.3925
2050,South Africa,Cabbage,0.582375,41.5975,0.671,59.480000000000004
2050,South Africa,Canola,0.6744,46.77,0.70875,67.0975
2050,South Africa,Carrot,0.5786,42.4125,0.60865,60.125
2050,South Africa,Cauliflower,0.495975,34.0,0.6002500000000001,51.605000000000004
2050,South Africa,Chickpea,0.62645,40.1675,0.7025250000000001,57.395
2050,South Africa,Chili,0.6592,47.055,0.70845,65.56
2050,South Africa,Citrus,0.590125,43.81,0.6555,60.665
2050,South Africa,Cocoa,0.473875,32.535,0.5113,52.1575
2050,South Africa,Coffee,0.5594,35.957499999999996,0.608325,54.535000000000004
2050,South Africa,Cotton,0.647775,44.57,0.66865,65.3575
2050,South Africa,Cucumber,0.59675,43.3675,0.6805,60.635
2050,South Africa,Eggplant,0.594225,44.65,0.6910000000000001,64.395
2050,South Africa,Garlic,0.604025,43.36,0.6998,62.0925
2050,South Africa,Grapes,0.5222249999999999,41.442499999999995,0.590725,58.337500000000006
2050,South Africa,Groundnut,0.532725,36.052499999999995,0.549075,53.230000000000004
2050,South Africa,Guava,0.4864,35.8025,0.549075,52.6475
2050,South Africa,Lentil,0.583825,37.545,0.6573249999999999,54.05
2050,South Africa,Maize,0.54215,41.8775,0.5963,58.24
2050,South Africa,Mango,0.590175,43.4375,0.6175999999999999,61.65
2050,South Africa,Millet,0.602425,38.4025,0.67425,59.8175
2050,South Africa,Mung Bean,0.584375,42.36,0.67125,62.412499999999994
2050,South Africa,Okra,0.694275,50.2575,0.75065,71.31
2050,South Africa,Onion,0.560425,39.415,0.64435,58.9475
2050,South Africa,Pea,0.619625,44.072500000000005,0.6772750000000001,64.7375
2050,South Africa,Pomegranate,0.6536,49.2125,0.7368,69.75
2050,South Africa,Potato,0.501675,36.71,0.541125,55.3975
2050,South Africa,Rice,0.621175,43.69,0.68975,63.81
2050,South Africa,Sorghum,0.537675,40.9925,0.57925,58.2675
2050,South Africa,Soybean,0.5914,40.315,0.6841999999999999,58.7675
2050,South Africa,Sugarcane,0.488425,37.345,0.50865,53.785
2050,South Africa,Sunflower,0.446725,31.7125,0.51185,48.8675
2050,South Africa,Tea,0.62415,43.2125,0.6848,62.27
2050,South Africa,Tomato,0.6333,43.3075,0.6839,61.252500000000005
2050,South Africa,Wheat,0.6077,44.8825,0.6594,63.4075
2050,Spain,Apple,0.572475,44.6025,0.5943,60.6825
2050,Spain,Banana,0.543675,33.82,0.60495,48.957499999999996
2050,Spain,Barley,0.5716,37.925,0.613075,55.42
2050,Spain,Cabbage,0.534975,45.2,0.591825,58.415
2050,Spain,Canola,0.4645,34.92,0.5325500000000001,48.870000000000005
2050,Spain,Carrot,0.542775,34.620000000000005,0.624775,52.7275
2050,Spain,Cauliflower,0.576875,40.6075,0.625875,57.050000000000004
2050,Spain,Chickpea,0.658475,42.43,0.6636,58.97
2050,Spain,Chili,0.548075,37.3525,0.6062,54.2625
2050,Spain,Citrus,0.570025,36.505,0.624425,50.195
2050,Spain,Cocoa,0.622775,37.1775,0.711,58.41
2050,Spain,Coffee,0.6086,45.255,0.692125,58.7275
2050,Spain,Cotton,0.5998,41.0225,0.645025,57.665
2050,Spain,Cucumber,0.536725,35.425,0.6071,50.9225
2050,Spain,Eggplant,0.4762,31.45,0.521675,47.120000000000005
2050,Spain,Garlic,0.511675,31.909999999999997,0.59305,48.8625
2050,Spain,Grapes,0.489525,35.41,0.5545,51.665
2050,Spain,Groundnut,0.571,42.917500000000004,0.6435,60.97
2050,Spain,Guava,0.54265,39.335,0.608325,55.805
2050,Spain,Lentil,0.58635,46.1825,0.627425,62.677499999999995
2050,Spain,Maize,0.44265,31.99,0.5084500000000001,48.2775
2050,Spain,Mango,0.54735,41.035,0.593475,57.5475
2050,Spain,Millet,0.632425,47.8875,0.682025,66.0075
2050,Spain,Mung Bean,0.47404999999999997,36.3,0.541225,51.042500000000004
2050,Spain,Okra,0.570475,35.167500000000004,0.61435,53.44
2050,Spain,Onion,0.6724,46.4525,0.729775,65.035
2050,Spain,Pea,0.6043000000000001,40.94,0.68415,59.9525
2050,Spain,Pomegranate,0.5289,38.845,0.561625,56.405
2050,Spain,Potato,0.71805,48.545,0.782275,65.4175
